ETF,Model,Features,Split,Trial,y_pred,MAE,R2-OOS
QQQ,LSTM,PCA,val,1,"[np.float64(0.017195293679833412), np.float64(0.01640625298023224), np.float64(0.017552463337779045), np.float64(0.01896924339234829), np.float64(0.018304042518138885), np.float64(0.018527213484048843), np.float64(0.01615746319293976), np.float64(0.01778484880924225), np.float64(0.016248205676674843), np.float64(0.01573076844215393), np.float64(0.015405068174004555), np.float64(0.014663320034742355), np.float64(0.014649391174316406), np.float64(0.01346316747367382), np.float64(0.014719133265316486), np.float64(0.015688994899392128), np.float64(0.013392391614615917), np.float64(0.014064878225326538), np.float64(0.014860806986689568), np.float64(0.014169899746775627), np.float64(0.015189817175269127), np.float64(0.012797992676496506), np.float64(0.01388597209006548), np.float64(0.014653025195002556), np.float64(0.014372915029525757), np.float64(0.012869978323578835), np.float64(0.015315459109842777), np.float64(0.014065828174352646), np.float64(0.016563747078180313), np.float64(0.015443501062691212), np.float64(0.016334544867277145), np.float64(0.01620054617524147), np.float64(0.014499378390610218), np.float64(0.014942735433578491), np.float64(0.016206007450819016), np.float64(0.016204841434955597), np.float64(0.014505301602184772), np.float64(0.01547626219689846), np.float64(0.01547783799469471), np.float64(0.01683424599468708), np.float64(0.017457474023103714), np.float64(0.014975816942751408), np.float64(0.014990132302045822), np.float64(0.014532257802784443), np.float64(0.01511942595243454), np.float64(0.01457839272916317), np.float64(0.014299821108579636), np.float64(0.0138425063341856), np.float64(0.015055011957883835), np.float64(0.014238028787076473), np.float64(0.015870362520217896), np.float64(0.01583453081548214), np.float64(0.0140144694596529), np.float64(0.012698255479335785), np.float64(0.01462177000939846), np.float64(0.0137548316270113), np.float64(0.014687636867165565), np.float64(0.016256317496299744), np.float64(0.013940156437456608), np.float64(0.015822436660528183), np.float64(0.01553410105407238), np.float64(0.013827862218022346), np.float64(0.013036446645855904), np.float64(0.013933924958109856), np.float64(0.015239092521369457), np.float64(0.01675761118531227), np.float64(0.014451604336500168), np.float64(0.01606135256588459), np.float64(0.013076793402433395), np.float64(0.013213095255196095), np.float64(0.01344049721956253), np.float64(0.013764588162302971), np.float64(0.013735602609813213), np.float64(0.013201432302594185), np.float64(0.014553355053067207), np.float64(0.01366498414427042), np.float64(0.012965502217411995), np.float64(0.015400783158838749), np.float64(0.01740514673292637), np.float64(0.019021132960915565), np.float64(0.021396059542894363), np.float64(0.019751742482185364), np.float64(0.018329929560422897), np.float64(0.018170788884162903), np.float64(0.015279487706720829)]",0.002354040741920471,0.784615376434023
QQQ,LSTM,PCA,test,1,"[np.float64(0.013965675607323647), np.float64(0.01607483997941017), np.float64(0.01564154587686062), np.float64(0.01759164407849312), np.float64(0.014254488050937653), np.float64(0.013620487414300442), np.float64(0.012886145152151585), np.float64(0.013223282061517239), np.float64(0.018764885142445564), np.float64(0.016816025599837303), np.float64(0.016256123781204224), np.float64(0.01783112995326519), np.float64(0.016210142523050308), np.float64(0.015701137483119965), np.float64(0.017193004488945007), np.float64(0.015528159216046333), np.float64(0.014337597414851189), np.float64(0.015680929645895958), np.float64(0.01795775815844536), np.float64(0.018382323905825615), np.float64(0.01960713043808937), np.float64(0.017790520563721657), np.float64(0.020342381671071053), np.float64(0.029949866235256195), np.float64(0.029230065643787384), np.float64(0.026280665770173073), np.float64(0.020582562312483788), np.float64(0.016756026074290276), np.float64(0.014627618715167046), np.float64(0.018185090273618698), np.float64(0.016528025269508362), np.float64(0.016411464661359787), np.float64(0.015259264037013054), np.float64(0.014846610836684704), np.float64(0.015076118521392345), np.float64(0.014213422313332558), np.float64(0.014268670231103897), np.float64(0.01268204115331173), np.float64(0.012082328088581562), np.float64(0.013009684160351753), np.float64(0.017059292644262314), np.float64(0.01631994917988777), np.float64(0.014842092990875244), np.float64(0.01530767697840929), np.float64(0.014573441818356514), np.float64(0.012635694816708565), np.float64(0.012332316488027573), np.float64(0.010896687395870686), np.float64(0.011865327134728432), np.float64(0.013678709045052528), np.float64(0.017792517319321632), np.float64(0.014084612019360065), np.float64(0.01328418031334877), np.float64(0.014872696250677109), np.float64(0.016785988584160805), np.float64(0.017504749819636345), np.float64(0.01724730245769024), np.float64(0.016071680933237076), np.float64(0.014210712164640427), np.float64(0.014573948457837105), np.float64(0.014495378360152245)]",0.006775586400181055,0.4395113658589539
SPY,Ridge,limited,train,1,[],0.0,1.0
SPY,Ridge,limited,val,1,[],0.0,1.0
SPY,Ridge,limited,test,1,[],0.0,1.0
SPY,Ridge,full,train,1,[],0.0,1.0
SPY,Ridge,full,val,1,[],0.0,1.0
SPY,Ridge,full,test,1,[],0.0,1.0
SPY,Ridge,PCA,train,1,[],0.0,1.0
SPY,Ridge,PCA,val,1,[],0.0,1.0
SPY,Ridge,PCA,test,1,[],0.0,1.0
SPY,GBR,limited,train,1,[],0.0,1.0
SPY,GBR,limited,val,1,[],0.0,1.0
SPY,GBR,limited,test,1,[],0.0,1.0
SPY,GBR,full,train,1,[],0.0,1.0
SPY,GBR,full,val,1,[],0.0,1.0
SPY,GBR,full,test,1,[],0.0,1.0
SPY,GBR,PCA,train,1,[],0.0,1.0
SPY,GBR,PCA,val,1,[],0.0,1.0
SPY,GBR,PCA,test,1,[],0.0,1.0
SPY,LSTM,limited,train,1,"[np.float64(0.008768223226070404), np.float64(0.008694805204868317), np.float64(0.01128552109003067), np.float64(0.007972590625286102), np.float64(0.007198803126811981), np.float64(0.009062856435775757), np.float64(0.011294059455394745), np.float64(0.010547555983066559), np.float64(0.011167280375957489), np.float64(0.010376319289207458), np.float64(0.014443852007389069), np.float64(0.017356008291244507), np.float64(0.012726493179798126), np.float64(0.012080363929271698), np.float64(0.01253046840429306), np.float64(0.010313652455806732), np.float64(0.010945282876491547), np.float64(0.010820679366588593), np.float64(0.009617514908313751), np.float64(0.009846016764640808), np.float64(0.00866362452507019), np.float64(0.009981080889701843), np.float64(0.0072342827916145325), np.float64(0.00855884701013565), np.float64(0.006632156670093536), np.float64(0.007853738963603973), np.float64(0.008392103016376495), np.float64(0.008701436221599579), np.float64(0.007976748049259186), np.float64(0.008192330598831177), np.float64(0.007641978561878204), np.float64(0.007683277130126953), np.float64(0.008205108344554901), np.float64(0.00823117047548294), np.float64(0.01164952665567398), np.float64(0.008342407643795013), np.float64(0.009654976427555084), np.float64(0.009510211646556854), np.float64(0.010694600641727448), np.float64(0.00805702805519104), np.float64(0.007365904748439789), np.float64(0.006549850106239319), np.float64(0.007024616003036499), np.float64(0.0072286128997802734), np.float64(0.0064100176095962524), np.float64(0.010387733578681946), np.float64(0.009334877133369446), np.float64(0.007788084447383881), np.float64(0.009495258331298828), np.float64(0.008181445300579071), np.float64(0.009244590997695923), np.float64(0.00700252503156662), np.float64(0.007006622850894928), np.float64(0.008271656930446625), np.float64(0.00693192332983017), np.float64(0.00637441873550415), np.float64(0.007708646357059479), np.float64(0.008401565253734589), np.float64(0.006532110273838043), np.float64(0.007388412952423096), np.float64(0.007329672574996948), np.float64(0.009203381836414337), np.float64(0.0066046565771102905), np.float64(0.005998924374580383), np.float64(0.006788723170757294), np.float64(0.006766118109226227), np.float64(0.006615638732910156), np.float64(0.006873957812786102), np.float64(0.007461637258529663), np.float64(0.007622577250003815), np.float64(0.007808499038219452), np.float64(0.006927572190761566), np.float64(0.007190339267253876), np.float64(0.008368358016014099), np.float64(0.006193622946739197), np.float64(0.006559029221534729), np.float64(0.007575929164886475), np.float64(0.007202066481113434), np.float64(0.006189338862895966), np.float64(0.006541535258293152), np.float64(0.007167480885982513), np.float64(0.008747778832912445), np.float64(0.005719386041164398), np.float64(0.006314240396022797), np.float64(0.007240578532218933), np.float64(0.00732538104057312), np.float64(0.007759183645248413), np.float64(0.007276035845279694), np.float64(0.006849154829978943), np.float64(0.0067992061376571655), np.float64(0.007040828466415405), np.float64(0.00711890310049057), np.float64(0.007243581116199493), np.float64(0.008744239807128906), np.float64(0.008637629449367523), np.float64(0.006381489336490631), np.float64(0.007327638566493988), np.float64(0.007352285087108612), np.float64(0.0075084492564201355), np.float64(0.007110133767127991), np.float64(0.006508126854896545), np.float64(0.006588540971279144), np.float64(0.006517075002193451), np.float64(0.007018133997917175), np.float64(0.0071479082107543945), np.float64(0.006500221788883209), np.float64(0.007339410483837128), np.float64(0.007574506103992462), np.float64(0.006030969321727753), np.float64(0.006178505718708038), np.float64(0.007005780935287476), np.float64(0.007693193852901459), np.float64(0.007968172430992126), np.float64(0.006960667669773102), np.float64(0.0063872262835502625), np.float64(0.00624055415391922), np.float64(0.007342472672462463), np.float64(0.008096255362033844), np.float64(0.012382522225379944), np.float64(0.015193305909633636), np.float64(0.010531805455684662), np.float64(0.012471459805965424), np.float64(0.012431122362613678), np.float64(0.00809391587972641), np.float64(0.008846811950206757), np.float64(0.01425585150718689), np.float64(0.015797682106494904), np.float64(0.011041760444641113), np.float64(0.01197604089975357), np.float64(0.011555969715118408), np.float64(0.009723901748657227), np.float64(0.008336193859577179), np.float64(0.007726579904556274), np.float64(0.008343026041984558), np.float64(0.008216224610805511), np.float64(0.007395520806312561), np.float64(0.006609022617340088), np.float64(0.007737219333648682), np.float64(0.00877012312412262), np.float64(0.00767110288143158), np.float64(0.00603465735912323), np.float64(0.0074394941329956055), np.float64(0.0076874420046806335), np.float64(0.007855966687202454), np.float64(0.0067809224128723145), np.float64(0.007445633411407471), np.float64(0.007200784981250763), np.float64(0.006728179752826691), np.float64(0.007256515324115753), np.float64(0.007815040647983551), np.float64(0.0063124969601631165), np.float64(0.006217189133167267), np.float64(0.006703004240989685), np.float64(0.008995406329631805), np.float64(0.01667431741952896), np.float64(0.011393889784812927), np.float64(0.0142102912068367), np.float64(0.013260863721370697), np.float64(0.011316590011119843), np.float64(0.009709060192108154), np.float64(0.011692054569721222), np.float64(0.009589985013008118), np.float64(0.017904408276081085), np.float64(0.01610632985830307), np.float64(0.01795482635498047), np.float64(0.016441144049167633), np.float64(0.012973219156265259), np.float64(0.011998914182186127), np.float64(0.011020742356777191), np.float64(0.009889848530292511), np.float64(0.008695922791957855), np.float64(0.010125555098056793), np.float64(0.007672317326068878), np.float64(0.008170969784259796), np.float64(0.00755445659160614), np.float64(0.01009463518857956), np.float64(0.006595775485038757), np.float64(0.00802314281463623), np.float64(0.007573164999485016), np.float64(0.008006252348423004), np.float64(0.0077071413397789), np.float64(0.00757569819688797), np.float64(0.00708935409784317), np.float64(0.007225222885608673), np.float64(0.008858941495418549), np.float64(0.007746301591396332), np.float64(0.008638881146907806), np.float64(0.010543815791606903), np.float64(0.008816041052341461), np.float64(0.00836450606584549), np.float64(0.007865950465202332), np.float64(0.010443642735481262), np.float64(0.0072785839438438416), np.float64(0.007202818989753723), np.float64(0.008273877203464508), np.float64(0.0069780126214027405), np.float64(0.009717322885990143), np.float64(0.008432306349277496), np.float64(0.009515218436717987), np.float64(0.012577325105667114), np.float64(0.011829786002635956), np.float64(0.011681057512760162), np.float64(0.008561171591281891), np.float64(0.008952654898166656), np.float64(0.009536020457744598), np.float64(0.009091407060623169), np.float64(0.007367052137851715), np.float64(0.008497342467308044), np.float64(0.008760705590248108), np.float64(0.00785529613494873), np.float64(0.007060125470161438), np.float64(0.006940856575965881), np.float64(0.007591448724269867), np.float64(0.007334031164646149), np.float64(0.00673404335975647), np.float64(0.006417073309421539), np.float64(0.007388412952423096), np.float64(0.007589615881443024), np.float64(0.007957302033901215), np.float64(0.00694362074136734), np.float64(0.006843306124210358), np.float64(0.00814855843782425), np.float64(0.009184688329696655), np.float64(0.006902150809764862), np.float64(0.008169330656528473), np.float64(0.009280391037464142), np.float64(0.03240972012281418), np.float64(0.05500081181526184), np.float64(0.04700774699449539), np.float64(0.0350322425365448), np.float64(0.023727647960186005), np.float64(0.021858997642993927), np.float64(0.01605416089296341), np.float64(0.01548420637845993), np.float64(0.014389574527740479), np.float64(0.013485044240951538), np.float64(0.012034259736537933), np.float64(0.014559395611286163), np.float64(0.012035541236400604), np.float64(0.009768523275852203), np.float64(0.011682949960231781), np.float64(0.019753389060497284), np.float64(0.011613793671131134), np.float64(0.013334773480892181), np.float64(0.010716132819652557), np.float64(0.010787665843963623), np.float64(0.009629182517528534), np.float64(0.010027088224887848), np.float64(0.008460260927677155), np.float64(0.0075517743825912476), np.float64(0.008297406136989594), np.float64(0.00778767466545105), np.float64(0.007273837924003601), np.float64(0.011557050049304962), np.float64(0.009820155799388885), np.float64(0.011364884674549103), np.float64(0.014842875301837921), np.float64(0.012718506157398224), np.float64(0.010972552001476288), np.float64(0.011097468435764313), np.float64(0.009406931698322296), np.float64(0.015289634466171265), np.float64(0.010748028755187988), np.float64(0.010438144207000732), np.float64(0.0100959911942482), np.float64(0.008508704602718353), np.float64(0.008473686873912811), np.float64(0.008424997329711914), np.float64(0.007838480174541473), np.float64(0.007403828203678131), np.float64(0.007359318435192108), np.float64(0.006986550986766815), np.float64(0.008163757622241974), np.float64(0.008039392530918121), np.float64(0.013963550329208374), np.float64(0.009085647761821747), np.float64(0.008673101663589478), np.float64(0.008226759731769562), np.float64(0.011993587017059326), np.float64(0.011026926338672638), np.float64(0.008712567389011383), np.float64(0.011393532156944275), np.float64(0.009209759533405304), np.float64(0.00761953741312027), np.float64(0.008229859173297882), np.float64(0.007954485714435577), np.float64(0.008686669170856476), np.float64(0.008066758513450623), np.float64(0.007512234151363373), np.float64(0.009524710476398468), np.float64(0.007810413837432861), np.float64(0.008362866938114166), np.float64(0.008715011179447174), np.float64(0.0069291964173316956), np.float64(0.009413622319698334), np.float64(0.0068492591381073), np.float64(0.005819685757160187), np.float64(0.007748059928417206), np.float64(0.008997701108455658), np.float64(0.0066192299127578735), np.float64(0.007828310132026672), np.float64(0.007475696504116058), np.float64(0.00791669636964798), np.float64(0.008165962994098663), np.float64(0.007208108901977539), np.float64(0.0063924044370651245), np.float64(0.008317030966281891), np.float64(0.008262820541858673), np.float64(0.00631510466337204), np.float64(0.009544946253299713), np.float64(0.008387893438339233), np.float64(0.008905336260795593), np.float64(0.00850900262594223), np.float64(0.00918491929769516), np.float64(0.007942922413349152), np.float64(0.00860825926065445), np.float64(0.007388174533843994), np.float64(0.010543100535869598), np.float64(0.011541344225406647), np.float64(0.00880221277475357), np.float64(0.0117754265666008), np.float64(0.010167635977268219), np.float64(0.009885989129543304), np.float64(0.010581247508525848), np.float64(0.009374238550662994), np.float64(0.014117278158664703), np.float64(0.013485126197338104), np.float64(0.011614970862865448), np.float64(0.013058647513389587), np.float64(0.01339692622423172), np.float64(0.013823293149471283), np.float64(0.012776046991348267), np.float64(0.01309434324502945), np.float64(0.01229480654001236), np.float64(0.011926017701625824), np.float64(0.010881558060646057), np.float64(0.012554250657558441), np.float64(0.010894440114498138), np.float64(0.014018997550010681), np.float64(0.021107956767082214), np.float64(0.022172458469867706), np.float64(0.017691493034362793), np.float64(0.01819930225610733), np.float64(0.01652563363313675), np.float64(0.01492958515882492), np.float64(0.016004592180252075), np.float64(0.02059534192085266), np.float64(0.016505807638168335), np.float64(0.012632228434085846), np.float64(0.012281186878681183), np.float64(0.01113130897283554), np.float64(0.009258002042770386), np.float64(0.009445048868656158), np.float64(0.010499171912670135), np.float64(0.009597927331924438), np.float64(0.011336922645568848), np.float64(0.012393809854984283), np.float64(0.012461580336093903), np.float64(0.0118708536028862), np.float64(0.0183216854929924), np.float64(0.0214393213391304), np.float64(0.018197841942310333), np.float64(0.01487009972333908), np.float64(0.014444507658481598), np.float64(0.016082294285297394), np.float64(0.014485098421573639), np.float64(0.013347901403903961), np.float64(0.011407539248466492), np.float64(0.012426592409610748), np.float64(0.010971911251544952), np.float64(0.010591074824333191)]",0.0015582757769152522,0.8388056464191904
SPY,LSTM,limited,val,1,"[np.float64(0.01075223833322525), np.float64(0.008564606308937073), np.float64(0.008278720080852509), np.float64(0.009814098477363586), np.float64(0.009842976927757263), np.float64(0.01058311015367508), np.float64(0.009468577802181244), np.float64(0.013591893017292023), np.float64(0.011736087501049042), np.float64(0.00928487628698349), np.float64(0.009649746119976044), np.float64(0.009729176759719849), np.float64(0.00847666710615158), np.float64(0.008417047560214996), np.float64(0.008015535771846771), np.float64(0.008604653179645538), np.float64(0.00805065780878067), np.float64(0.009129427373409271), np.float64(0.008358299732208252), np.float64(0.007331661880016327), np.float64(0.008198224008083344), np.float64(0.008206680417060852), np.float64(0.009066499769687653), np.float64(0.006703995168209076), np.float64(0.008576102554798126), np.float64(0.006889760494232178), np.float64(0.0079336017370224), np.float64(0.0072074756026268005), np.float64(0.010429851710796356), np.float64(0.008669562637805939), np.float64(0.00997307151556015), np.float64(0.009576231241226196), np.float64(0.007587626576423645), np.float64(0.008369386196136475), np.float64(0.009024403989315033), np.float64(0.01102609932422638), np.float64(0.010134503245353699), np.float64(0.009350724518299103), np.float64(0.008571460843086243), np.float64(0.011538609862327576), np.float64(0.012724362313747406), np.float64(0.008646614849567413), np.float64(0.008963525295257568), np.float64(0.008536554872989655), np.float64(0.010245375335216522), np.float64(0.007974974811077118), np.float64(0.008153103291988373), np.float64(0.006818018853664398), np.float64(0.008272521197795868), np.float64(0.007797755300998688), np.float64(0.00895410031080246), np.float64(0.007653035223484039), np.float64(0.006524473428726196), np.float64(0.007232002913951874), np.float64(0.00882432609796524), np.float64(0.007267609238624573), np.float64(0.008673787117004395), np.float64(0.008050777018070221), np.float64(0.007614880800247192), np.float64(0.00896095484495163), np.float64(0.008630111813545227), np.float64(0.006942905485630035), np.float64(0.00752682238817215), np.float64(0.008652962744235992), np.float64(0.009472183883190155), np.float64(0.009530909359455109), np.float64(0.009023010730743408), np.float64(0.00907880812883377), np.float64(0.008076831698417664), np.float64(0.008010521531105042), np.float64(0.008298568427562714), np.float64(0.008479505777359009), np.float64(0.00698591023683548), np.float64(0.006815269589424133), np.float64(0.00773514062166214), np.float64(0.007512249052524567), np.float64(0.006563000380992889), np.float64(0.0070762038230896), np.float64(0.00991162657737732), np.float64(0.01113610714673996), np.float64(0.012416906654834747), np.float64(0.012938179075717926), np.float64(0.011793144047260284), np.float64(0.010541513562202454), np.float64(0.009765975177288055)]",0.0012875078245997429,0.8335797140312797
SPY,LSTM,limited,test,1,"[np.float64(0.008200481534004211), np.float64(0.010155417025089264), np.float64(0.007054559886455536), np.float64(0.008957527577877045), np.float64(0.007903851568698883), np.float64(0.008213624358177185), np.float64(0.00652863085269928), np.float64(0.008086726069450378), np.float64(0.011587657034397125), np.float64(0.008183702826499939), np.float64(0.009063825011253357), np.float64(0.011481456458568573), np.float64(0.008649565279483795), np.float64(0.008629977703094482), np.float64(0.008539937436580658), np.float64(0.00848793238401413), np.float64(0.0077804699540138245), np.float64(0.0098952054977417), np.float64(0.009215384721755981), np.float64(0.01056305319070816), np.float64(0.012550592422485352), np.float64(0.011750854551792145), np.float64(0.014531128108501434), np.float64(0.04454685002565384), np.float64(0.05445793271064758), np.float64(-0.003896944224834442), np.float64(0.007399030029773712), np.float64(0.014365695416927338), np.float64(0.009960576891899109), np.float64(0.011823959648609161), np.float64(0.010611899197101593), np.float64(0.010150015354156494), np.float64(0.01017092913389206), np.float64(0.009046174585819244), np.float64(0.009119801223278046), np.float64(0.006934456527233124), np.float64(0.007350392639636993), np.float64(0.007777884602546692), np.float64(0.008366279304027557), np.float64(0.007008828222751617), np.float64(0.009823761880397797), np.float64(0.007367469370365143), np.float64(0.006520293653011322), np.float64(0.008278310298919678), np.float64(0.007839158177375793), np.float64(0.007476620376110077), np.float64(0.007163383066654205), np.float64(0.00744282454252243), np.float64(0.00865938514471054), np.float64(0.006727084517478943), np.float64(0.011167936027050018), np.float64(0.008272573351860046), np.float64(0.006971485912799835), np.float64(0.009375207126140594), np.float64(0.009608916938304901), np.float64(0.01026713103055954), np.float64(0.010585926473140717), np.float64(0.00974304974079132), np.float64(0.008894167840480804), np.float64(0.008682578802108765), np.float64(0.008436165750026703)]",0.001895589753985405,0.7974205758233252
